order_id,user_id,product_id,price,quantity,timestamp,channel
ORD001873,U03312,P011,10.76,2,2025-07-23 12:07:04.822715,Marketplace
ORD022307,U01732,P146,7.35,1,2025-10-09 10:07:04.822715,App
ORD008612,U02038,P105,126.2,1,2025-09-07 08:07:04.822715,Retail
ORD007729,U04604,P073,1439.0,1,2025-07-05 05:07:04.822715,Website
ORD002628,U00025,P088,17.82,1,2025-10-13 16:07:04.822715,Retail
ORD041953,U02749,P127,-103.81,-3,2026-02-26 14:07:04.822715,Retail
ORD014681,U03404,P131,140.5,3,2026-03-23 14:07:04.822715,Retail
ORD011856,U04182,P081,81.4,3,2026-01-21 16:07:04.822715,Retail
ORD005829,U04343,P060,67.94,6,2025-05-24 03:07:04.822715,Marketplace
ORD018219,U04583,P095,8.59,1,2025-08-16 14:07:04.822715,App
ORD044585,U00599,P002,15.68,2,2026-02-21 16:07:04.822715,Retail
ORD027657,U02374,P118,47.45,2,2025-05-11 00:07:04.822715,Gym Kiosk
ORD024528,U02342,P104,65.5,1,2025-06-08 19:07:04.822715,Website
ORD027769,U00805,P117,13.21,1,2025-05-12 21:07:04.822715,Retail
ORD020381,U04995,P063,173.93,3,2025-08-11 01:07:04.822715,Website
ORD038864,U02715,P037,42.38,1,2025-10-09 03:07:04.822715,Gym Kiosk
ORD030252,U02765,P035,17.3,2,2025-08-17 19:07:04.822715,Website
ORD015369,U01057,P113,46.59,1,2025-12-30 12:07:04.822715,Marketplace
ORD038762,U04126,P090,26.48,5,2025-06-04 06:07:04.822715,Retail
ORD049152,U01246,P073,12.02,3,2026-01-20 20:07:04.822715,Marketplace
ORD018714,U02332,P066,14.23,1,2026-04-04 02:07:04.822715,Retail
ORD002233,U00677,P142,63.0,1,2025-09-24 11:07:04.822715,Marketplace
ORD035180,U00741,P037,51.64,2,2025-08-13 22:07:04.822715,Gym Kiosk
ORD044897,U04327,P002,9.98,2,2026-03-02 09:07:04.822715,Marketplace
ORD041343,U02852,P041,6.59,2,2026-01-11 06:07:04.822715,Website
ORD023408,U03231,P129,14.51,3,2025-08-25 15:07:04.822715,Website
ORD003863,U02173,P077,115.3,2,2025-06-30 04:07:04.822715,App
ORD005009,U00255,P003,7.54,2,2026-03-21 18:07:04.822715,Website
ORD022037,U04843,P129,14.51,2,2026-01-11 00:07:04.822715,Website
ORD045644,U02797,P108,77.58,1,2026-03-04 11:07:04.822715,Marketplace
ORD032232,U02363,P064,116.11,1,2026-03-02 10:07:04.822715,Gym Kiosk
ORD046384,U02046,P040,7.72,3,2026-03-11 19:07:04.822715,Website
ORD039801,U04182,P097,12.99,3,2025-09-29 07:07:04.822715,App
ORD038803,U03290,P048,35.83,2,2026-01-04 11:07:04.822715,Gym Kiosk
ORD016714,U03378,P068,18.58,3,2025-10-04 17:07:04.822715,Retail
ORD001204,U02279,P075,41.17,2,2025-11-13 18:07:04.822715,Gym Kiosk
ORD041251,U00191,P110,59.2,2,2026-04-13 13:07:04.822715,Gym Kiosk
ORD002602,U03111,P066,17.2,2,2026-01-26 21:07:04.822715,App
ORD042244,U03063,P064,0.0,4,2025-10-14 23:07:04.822715,Gym Kiosk
ORD015154,U00870,P043,16.36,5,2026-04-03 23:07:04.822715,Marketplace
ORD045984,U03799,P051,17.71,3,2025-05-09 15:07:04.822715,Retail
ORD030667,U02362,P012,12.34,3,2026-01-30 07:07:04.822715,App
ORD031525,U04551,P076,13.42,1,2026-04-16 02:07:04.822715,Gym Kiosk
ORD007962,U01644,P015,16.48,4,2025-09-30 11:07:04.822715,Website
ORD039298,U02023,P033,19.53,1,2026-02-11 18:07:04.822715,Retail
ORD006107,U02408,P084,14.5,3,2025-09-25 08:07:04.822715,Retail
ORD046988,U01381,P015,19.83,3,2025-07-01 15:07:04.822715,Retail
ORD033232,U03179,P122,32.17,1,2025-08-07 10:07:04.822715,Gym Kiosk
ORD007545,U02189,P110,37.85,5,2025-05-26 20:07:04.822715,Marketplace
ORD011691,U00354,P071,14.88,2,2025-05-15 23:07:04.822715,Retail
ORD023353,U00274,P087,6.97,1,2025-12-27 21:07:04.822715,Retail
ORD022871,U00428,P011,19.02,2,2025-10-30 10:07:04.822715,App
ORD011042,U01210,P053,10.09,2,2025-12-21 02:07:04.822715,App
ORD014856,U03883,P036,24.75,1,2026-03-30 14:07:04.822715,Marketplace
ORD037620,U02612,P092,7.95,2,2026-04-13 19:07:04.822715,Retail
ORD032335,U00387,P033,22.11,1,2025-12-11 03:07:04.822715,App
ORD021604,U04038,P143,16.96,1,2025-05-08 13:07:04.822715,Retail
ORD049828,U00059,P076,13.46,1,2025-11-28 06:07:04.822715,Retail
ORD041915,U03971,P092,5.32,4,2025-08-27 20:07:04.822715,Marketplace
ORD035935,U04231,P123,10.26,1,2025-06-01 09:07:04.822715,App
ORD025181,U01721,P110,54.76,1,2025-11-24 17:07:04.822715,Marketplace
ORD001883,U03192,P142,79.72,1,2026-04-14 10:07:04.822715,Gym Kiosk
ORD035457,U03001,P058,4.75,1,2025-12-04 09:07:04.822715,Marketplace
ORD020269,U02167,P148,15.63,4,2025-07-08 02:07:04.822715,Marketplace
ORD017086,U04651,P059,11.9,3,2025-10-18 08:07:04.822715,Gym Kiosk
ORD009613,U01861,P001,16.8,1,2026-04-05 17:07:04.822715,Marketplace
ORD041399,U04575,P142,84.56,2,2025-06-03 11:07:04.822715,Website
ORD034217,U02505,P003,7.54,1,2025-09-07 21:07:04.822715,Marketplace
ORD025736,U00519,P061,34.75,1,2025-04-30 02:07:04.822715,Gym Kiosk
ORD030769,U04551,P104,73.47,2,2025-06-03 20:07:04.822715,Marketplace
ORD024822,U01792,P114,15.74,1,2025-11-25 14:07:04.822715,Retail
ORD045303,U02943,P059,11.9,2,2025-08-29 02:07:04.822715,Website
ORD030910,U04098,P146,8.69,1,2025-04-26 20:07:04.822715,Gym Kiosk
ORD024735,U03304,P033,19.53,2,2025-09-02 16:07:04.822715,Gym Kiosk
ORD044133,U02907,P115,30.28,3,2025-05-03 01:07:04.822715,Gym Kiosk
ORD039475,U03272,P134,18.21,1,2025-11-23 07:07:04.822715,Retail
ORD041226,U03516,P068,18.58,3,2026-02-04 17:07:04.822715,Retail
ORD031328,U00152,P117,13.21,2,2026-04-25 04:07:04.822715,Website
ORD016747,U01610,P138,12.15,1,2026-01-17 00:07:04.822715,App
ORD004065,U02702,P021,8.71,2,2025-10-10 10:07:04.822715,Website
ORD005696,U04210,P142,94.86,2,2025-07-03 17:07:04.822715,App
ORD040708,U04439,P147,8.33,3,2025-05-03 15:07:04.822715,Marketplace
ORD008273,U01941,P002,8.42,6,2025-05-16 09:07:04.822715,App
ORD011897,U00069,P064,73.87,2,2025-10-15 14:07:04.822715,Retail
ORD002741,U00862,P025,61.58,2,2025-12-14 08:07:04.822715,Gym Kiosk
ORD007149,U03761,P111,6.79,1,2025-11-21 00:07:04.822715,Website
ORD035712,U02593,P042,7.79,1,2026-01-28 22:07:04.822715,Gym Kiosk
ORD040423,U02263,P068,18.58,3,2025-10-31 05:07:04.822715,Retail
ORD006870,U03131,P044,43.93,1,2025-09-07 23:07:04.822715,Retail
ORD046051,U01792,P071,14.67,3,2025-07-20 08:07:04.822715,Retail
ORD007526,U01932,P123,9.52,1,2026-04-09 22:07:04.822715,Retail
ORD031360,U04586,P115,36.22,2,2025-09-10 01:07:04.822715,Website
ORD016825,U01223,P084,17.12,1,2025-07-19 15:07:04.822715,Gym Kiosk
ORD028221,U02984,P013,11.67,6,2026-04-09 11:07:04.822715,Website
ORD039743,U03204,P021,6.82,2,2026-02-05 14:07:04.822715,App
ORD007983,U02039,P113,68.59,2,2025-10-22 20:07:04.822715,App
ORD049983,U01134,P087,8.3,2,2025-11-09 16:07:04.822715,App
ORD003066,U03866,P028,24.98,2,2025-10-17 18:07:04.822715,Gym Kiosk
ORD014621,U01087,P033,19.53,3,2025-10-20 04:07:04.822715,Retail
ORD040769,U04339,P072,51.6,2,2025-06-24 23:07:04.822715,App
ORD018380,U03059,P098,14.12,1,2026-02-16 21:07:04.822715,Marketplace
ORD022502,U00710,P049,17.4,2,2025-12-16 12:07:04.822715,Website
ORD008485,U02218,P033,19.53,1,2025-06-02 22:07:04.822715,Gym Kiosk
ORD040577,U02565,P118,45.63,2,2025-10-27 18:07:04.822715,Marketplace
ORD044209,U00761,P013,11.12,3,2025-12-01 18:07:04.822715,App
ORD048210,U03280,P013,11.52,3,2026-03-12 09:07:04.822715,Gym Kiosk
ORD027921,U02005,P102,18.55,6,2026-04-25 14:07:04.822715,Marketplace
ORD012470,U00467,P104,87.42,1,2026-01-26 16:07:04.822715,Website
ORD009434,U03558,P039,44.2,1,2025-12-25 10:07:04.822715,App
ORD045399,U02710,P088,14.62,2,2025-12-26 10:07:04.822715,App
ORD002586,U00411,P026,25.25,1,2025-08-09 20:07:04.822715,Gym Kiosk
ORD030798,U04257,P135,13.67,2,2025-07-17 09:07:04.822715,App
ORD042212,U00254,P112,8.56,2,2025-06-08 04:07:04.822715,Gym Kiosk
ORD022480,U03582,P073,15.89,1,2025-09-15 19:07:04.822715,Retail
ORD016415,U01924,P132,44.12,2,2025-11-21 17:07:04.822715,App
ORD014200,U03506,P143,12.72,2,2026-03-10 13:07:04.822715,App
ORD033534,U00037,P084,19.19,1,2025-08-10 16:07:04.822715,Gym Kiosk
ORD025272,U03589,P023,36.98,2,2026-02-26 06:07:04.822715,Retail
ORD013233,U04809,P129,14.51,3,2025-08-04 06:07:04.822715,Website
ORD034502,U02295,P070,7.42,4,2025-04-25 10:07:04.822715,Website
ORD021253,U01816,P022,24.62,1,2025-11-26 04:07:04.822715,Marketplace
ORD004082,U01716,P006,5.13,1,2025-08-20 10:07:04.822715,Marketplace
ORD039040,U04375,P053,14.75,2,2026-02-19 11:07:04.822715,App
ORD030058,U00013,P032,9.04,3,2025-06-30 06:07:04.822715,Website
ORD001354,U00803,P080,14.54,2,2025-11-04 05:07:04.822715,Gym Kiosk
ORD030405,U00441,P100,12.93,3,2025-10-26 00:07:04.822715,Website
ORD044336,U04080,P143,18.64,1,2025-06-10 11:07:04.822715,App
ORD022736,U01725,P137,5.24,1,2026-03-17 09:07:04.822715,Website
ORD014563,U02432,P050,24.43,2,2026-04-23 10:07:04.822715,Retail
ORD044503,U02818,P095,8.59,1,2025-09-23 23:07:04.822715,Retail
ORD001597,U01493,P042,9.57,2,2025-07-04 02:07:04.822715,Gym Kiosk
ORD011635,U04131,P011,14.12,2,2026-03-07 10:07:04.822715,Website
ORD047834,U02367,P040,9.85,1,2026-03-02 02:07:04.822715,Website
ORD040925,U03055,P063,118.14,4,2025-12-10 06:07:04.822715,Marketplace
ORD043129,U01655,P009,18.45,2,2026-01-23 17:07:04.822715,Marketplace
ORD024339,U00598,P079,21.55,1,2025-10-22 15:07:04.822715,Gym Kiosk
ORD048978,U03851,P119,10.3,1,2025-11-18 04:07:04.822715,Gym Kiosk
ORD001811,U01945,P116,0.0,6,2026-01-26 04:07:04.822715,Retail
ORD045900,U02186,P104,60.5,1,2025-10-17 09:07:04.822715,Marketplace
ORD025978,U01679,P117,13.21,3,2025-10-19 13:07:04.822715,Marketplace
ORD030340,U02999,P021,6.82,1,2026-03-02 02:07:04.822715,Gym Kiosk
ORD038895,U04276,P041,9.18,2,2025-07-22 11:07:04.822715,Retail
ORD042817,U00707,P060,114.1,3,2026-04-07 01:07:04.822715,Gym Kiosk
ORD005841,U03109,P042,10.46,1,2025-07-24 23:07:04.822715,Gym Kiosk
ORD034249,U04711,P127,146.92,1,2026-04-09 21:07:04.822715,Gym Kiosk
ORD023526,U02052,P027,54.72,2,2025-10-04 20:07:04.822715,App
ORD048860,U01899,P125,35.34,4,2025-12-14 16:07:04.822715,App
ORD039767,U02180,P121,52.15,1,2025-09-09 15:07:04.822715,Website
ORD016777,U03783,P004,38.13,3,2025-11-06 14:07:04.822715,Website
ORD016079,U04991,P078,17.52,1,2025-12-09 14:07:04.822715,Marketplace
ORD019513,U02614,P146,8.93,2,2026-03-08 22:07:04.822715,Gym Kiosk
ORD008702,U00673,P112,9.66,1,2025-06-25 12:07:04.822715,App
ORD004227,U00912,P024,12.34,3,2025-05-12 19:07:04.822715,Retail
ORD049416,U00807,P144,56.3,2,2025-07-19 22:07:04.822715,Retail
ORD029161,U00958,P120,28.39,2,2025-05-25 00:07:04.822715,App
ORD037986,U00898,P063,146.6,2,2026-03-04 20:07:04.822715,Marketplace
ORD042685,U00647,P010,12.9,2,2025-12-30 16:07:04.822715,Marketplace
ORD034781,U02155,P086,10.77,3,2025-09-03 01:07:04.822715,Marketplace
ORD009977,U00354,P037,42.38,1,2026-01-27 16:07:04.822715,Marketplace
ORD009656,U03339,P067,9.57,2,2025-08-04 02:07:04.822715,App
ORD004758,U03608,P117,13.21,1,2026-02-03 00:07:04.822715,Retail
ORD038265,U02960,P063,171.53,2,2025-11-13 17:07:04.822715,Website
ORD004905,U04013,P140,13.46,2,2026-01-06 10:07:04.822715,App
ORD044682,U02426,P140,13.87,2,2026-04-25 10:07:04.822715,Website
ORD011213,U00402,P024,10.69,1,2025-12-28 20:07:04.822715,Retail
ORD001607,U03937,P015,25.22,2,2025-12-19 14:07:04.822715,Gym Kiosk
ORD033012,U04946,P077,93.78,4,2026-03-27 20:07:04.822715,Marketplace
ORD033379,U04924,P028,19.66,2,2025-12-26 18:07:04.822715,Marketplace
ORD007184,U03345,P138,9.51,1,2025-12-21 02:07:04.822715,Website
ORD049722,U03177,P124,9.44,1,2025-10-23 04:07:04.822715,App
ORD018949,U04437,P035,22.76,2,2026-02-09 13:07:04.822715,Marketplace
ORD043003,U00406,P139,21.79,1,2026-03-11 20:07:04.822715,Retail
ORD045116,U04827,P072,41.65,1,2025-12-09 01:07:04.822715,Gym Kiosk
ORD043678,U04111,P082,-8.0,-3,2026-02-11 16:07:04.822715,Retail
ORD041693,U04948,P006,513.0,2,2025-09-13 15:07:04.822715,Retail
ORD010084,U02411,P076,11.49,3,2025-12-16 12:07:04.822715,Website
ORD047429,U02714,P098,14.68,2,2025-08-31 11:07:04.822715,App
ORD045504,U00028,P037,42.38,3,2025-09-19 21:07:04.822715,App
ORD018576,U03863,P130,50.39,2,2025-07-20 03:07:04.822715,App
ORD028778,U04544,P098,14.56,2,2025-04-30 00:07:04.822715,Retail
ORD001714,U03324,P124,7.73,3,2025-07-31 05:07:04.822715,Retail
ORD049919,U03041,P070,9.24,2,2026-03-08 08:07:04.822715,Marketplace
ORD019643,U03646,P122,34.11,1,2026-01-20 16:07:04.822715,App
ORD011963,U03984,P114,15.74,1,2025-11-25 08:07:04.822715,Retail
ORD011284,U01722,P058,6.73,2,2025-05-08 11:07:04.822715,Gym Kiosk
ORD020910,U02288,P092,7.64,2,2025-10-24 19:07:04.822715,App
ORD000686,U00101,P135,14.21,1,2025-05-09 22:07:04.822715,App
ORD036074,U02070,P069,10.37,3,2026-01-31 16:07:04.822715,Website
ORD013583,U01322,P064,76.32,1,2025-07-14 14:07:04.822715,Marketplace
ORD018762,U02339,P091,23.04,3,2026-03-11 23:07:04.822715,Website
ORD047205,U01320,P084,19.08,2,2026-04-17 10:07:04.822715,App
ORD040429,U04889,P007,124.3,3,2025-05-15 17:07:04.822715,Retail
ORD028542,U00303,P096,27.51,3,2025-11-21 02:07:04.822715,Marketplace
ORD013326,U00872,P087,8.14,2,2025-08-30 14:07:04.822715,Website
ORD011364,U00680,P018,16.23,2,2025-12-21 06:07:04.822715,Marketplace
ORD024122,U00689,P105,105.18,4,2025-07-17 01:07:04.822715,Gym Kiosk
ORD028869,U02605,P085,64.87,1,2025-10-16 04:07:04.822715,App
ORD035054,U04423,P011,18.43,1,2026-03-25 05:07:04.822715,Marketplace
ORD042439,U03029,P007,124.3,2,2026-04-03 21:07:04.822715,Marketplace
ORD015700,U04501,P135,14.23,2,2026-04-20 22:07:04.822715,Marketplace
ORD030352,U04189,P109,9.17,5,2025-06-30 01:07:04.822715,Marketplace
ORD042691,U04807,P137,6.38,1,2026-02-24 04:07:04.822715,Website
ORD047463,U04962,P003,9.62,2,2025-12-22 15:07:04.822715,App
ORD011137,U01774,P086,10.77,3,2026-04-15 04:07:04.822715,Retail
ORD014687,U04709,P142,63.0,1,2026-02-04 07:07:04.822715,Website
ORD007584,U00703,P025,60.3,1,2025-11-10 04:07:04.822715,Marketplace
ORD034208,U01821,P013,12.33,1,2025-08-17 08:07:04.822715,Gym Kiosk
ORD001555,U01538,P015,19.83,1,2025-11-11 00:07:04.822715,Gym Kiosk
ORD005631,U02656,P044,43.93,3,2025-08-23 03:07:04.822715,App
ORD020008,U04253,P047,10.03,2,2025-08-08 07:07:04.822715,App
ORD011655,U04260,P143,12.72,3,2026-03-15 13:07:04.822715,Retail
ORD043350,U04407,P090,23.93,3,2025-08-14 23:07:04.822715,Marketplace
ORD032796,U02375,P025,45.68,3,2026-02-20 06:07:04.822715,Gym Kiosk
ORD010988,U03515,P132,45.99,3,2025-11-20 12:07:04.822715,Retail
ORD016711,U03900,P134,18.21,2,2026-04-23 05:07:04.822715,Retail
ORD025695,U02735,P021,6.82,2,2026-01-24 12:07:04.822715,Website
ORD016163,U01930,P094,10.48,1,2025-09-28 01:07:04.822715,Gym Kiosk
ORD019933,U02744,P075,41.44,3,2025-12-26 11:07:04.822715,Retail
ORD036485,U01526,P023,38.1,1,2026-03-19 22:07:04.822715,Retail
ORD015231,U01725,P139,18.65,3,2026-01-23 10:07:04.822715,Gym Kiosk
ORD022188,U02068,P105,126.2,2,2025-10-02 07:07:04.822715,Gym Kiosk
ORD047043,U00900,P150,12.52,1,2026-03-10 11:07:04.822715,App
ORD008527,U00544,P060,91.1,3,2025-09-28 22:07:04.822715,Retail
ORD030163,U02462,P042,7.79,2,2025-09-07 17:07:04.822715,Gym Kiosk
ORD031006,U01126,P131,176.26,1,2026-01-24 01:07:04.822715,App
ORD034234,U02078,P105,126.2,3,2026-01-22 02:07:04.822715,Retail
ORD024221,U02757,P086,8.24,1,2026-02-11 04:07:04.822715,Gym Kiosk
ORD021244,U04441,P092,6.41,1,2025-09-07 03:07:04.822715,Website
ORD001142,U00720,P057,104.45,1,2026-01-26 14:07:04.822715,Gym Kiosk
ORD022899,U03169,P133,85.11,1,2025-12-15 14:07:04.822715,Website
ORD035223,U01765,P131,140.5,1,2026-01-12 05:07:04.822715,Retail
ORD007542,U00935,P096,27.51,3,2025-05-22 22:07:04.822715,Marketplace
ORD001271,U04667,P075,55.47,1,2025-12-14 02:07:04.822715,App
ORD006091,U00673,P047,10.03,1,2025-12-19 09:07:04.822715,Website
ORD017630,U00121,P108,70.45,3,2025-06-12 07:07:04.822715,Marketplace
ORD040798,U00369,P038,7.71,3,2026-02-05 19:07:04.822715,App
ORD035591,U00460,P022,21.28,1,2026-01-15 08:07:04.822715,Gym Kiosk
ORD000881,U03492,P067,7.18,2,2025-09-01 17:07:04.822715,Marketplace
ORD015786,U04771,P047,10.03,3,2026-04-09 22:07:04.822715,App
ORD038374,U02070,P026,18.99,1,2025-09-13 19:07:04.822715,Marketplace
ORD015789,U00863,P028,16.0,2,2026-01-19 23:07:04.822715,Marketplace
ORD042377,U01808,P112,12.23,2,2025-05-27 16:07:04.822715,App
ORD008688,U01814,P027,55.43,3,2026-03-06 03:07:04.822715,Website
ORD024126,U04617,P031,3.86,5,2025-09-16 07:07:04.822715,Retail
ORD046314,U01182,P118,45.72,2,2026-01-07 23:07:04.822715,Website
ORD048872,U00429,P100,13.71,1,2025-12-30 07:07:04.822715,Marketplace
ORD034943,U02370,P143,16.39,1,2025-09-17 13:07:04.822715,App
ORD023133,U00427,P037,42.38,1,2025-12-01 02:07:04.822715,Website
ORD014522,U02363,P067,9.86,1,2025-10-25 18:07:04.822715,Gym Kiosk
ORD007880,U03509,P063,146.6,2,2025-11-21 03:07:04.822715,Retail
ORD020823,U03171,P107,9.92,2,2025-10-28 18:07:04.822715,Gym Kiosk
ORD033340,U00861,P013,10.22,5,2025-10-12 01:07:04.822715,Website
ORD000654,U03733,P004,38.27,1,2026-03-09 12:07:04.822715,App
ORD034886,U00238,P033,19.53,1,2025-05-05 14:07:04.822715,Retail
ORD044420,U02171,P131,112.28,4,2026-01-03 22:07:04.822715,App
ORD003635,U04771,P021,5.36,6,2026-04-16 09:07:04.822715,Gym Kiosk
ORD015657,U02125,P097,12.99,1,2026-02-24 07:07:04.822715,Website
ORD023058,U01025,P062,17.71,2,2026-02-13 16:07:04.822715,Retail
ORD005379,U00007,P088,22.48,2,2025-05-06 17:07:04.822715,Retail
ORD033417,U00813,P022,26.27,2,2025-06-06 18:07:04.822715,Retail
ORD041161,U01323,P016,17.69,1,2026-01-08 17:07:04.822715,Gym Kiosk
ORD043334,U03340,P066,14.23,3,2025-12-02 04:07:04.822715,App
ORD026118,U02118,P068,18.58,3,2025-05-13 07:07:04.822715,Marketplace
ORD042021,U02477,P015,16.06,3,2025-06-08 18:07:04.822715,App
ORD023094,U04480,P093,17.26,2,2025-10-18 19:07:04.822715,Retail
ORD009947,U01396,P029,79.5,2,2025-06-24 13:07:04.822715,Gym Kiosk
ORD043152,U03251,P077,146.01,1,2026-01-26 03:07:04.822715,Retail
ORD045369,U03460,P073,12.02,2,2026-03-10 15:07:04.822715,Retail
ORD006200,U03706,P058,8.92,2,2026-04-05 22:07:04.822715,App
ORD037396,U02391,P118,29.67,4,2025-05-15 18:07:04.822715,App
ORD011754,U00633,P134,18.21,1,2025-07-10 12:07:04.822715,App
ORD038654,U03551,P065,14.97,3,2025-07-11 14:07:04.822715,Website
ORD018282,U04668,P091,23.04,2,2025-06-06 08:07:04.822715,Retail
ORD037689,U03142,P054,39.6,5,2026-04-23 16:07:04.822715,Website
ORD011779,U00221,P020,32.59,2,2025-09-12 16:07:04.822715,Website
ORD040587,U02868,P028,16.0,1,2025-09-08 07:07:04.822715,Marketplace
ORD034228,U04506,P039,33.22,2,2025-08-07 22:07:04.822715,Gym Kiosk
ORD043774,U03963,P037,32.98,3,2025-05-05 10:07:04.822715,Marketplace
ORD020140,U03317,P124,10.36,1,2025-12-20 13:07:04.822715,Website
ORD024482,U04675,P111,6.79,2,2025-08-19 04:07:04.822715,Website
ORD016181,U04574,P105,158.91,1,2025-05-28 14:07:04.822715,Gym Kiosk
ORD045204,U00937,P013,18.44,2,2025-06-28 03:07:04.822715,Website
ORD042118,U00796,P053,9.79,3,2025-12-04 18:07:04.822715,Website
ORD047181,U00183,P013,13.13,1,2025-09-18 10:07:04.822715,Marketplace
ORD006056,U02610,P067,7.18,1,2026-01-20 03:07:04.822715,App
ORD012450,U00744,P047,10.03,3,2026-03-22 23:07:04.822715,Website
ORD012650,U03460,P099,7.96,2,2025-06-15 21:07:04.822715,Retail
ORD011939,U01599,P058,6.6,2,2026-01-09 02:07:04.822715,Gym Kiosk
ORD047113,U04393,P082,9.5,2,2026-02-23 14:07:04.822715,App
ORD045613,U03777,P047,7.84,6,2025-10-28 19:07:04.822715,Marketplace
ORD027897,U00649,P135,11.53,3,2025-08-15 23:07:04.822715,Retail
ORD008419,U02037,P047,8.17,6,2026-02-06 11:07:04.822715,Marketplace
ORD037219,U02704,P039,33.22,3,2025-10-01 07:07:04.822715,Website
ORD025051,U04649,P144,32.04,5,2025-06-12 03:07:04.822715,App
ORD017089,U04598,P048,30.38,2,2026-02-07 04:07:04.822715,App
ORD037334,U00129,P116,15.87,2,2026-02-21 17:07:04.822715,Marketplace
ORD028001,U04276,P136,25.58,1,2025-07-28 22:07:04.822715,Retail
ORD019579,U02966,P136,29.66,1,2025-12-28 23:07:04.822715,Website
ORD001039,U01651,P053,11.29,3,2026-01-01 17:07:04.822715,Website
ORD013676,U02730,P110,55.76,1,2026-02-15 18:07:04.822715,Website
ORD001038,U03832,P049,13.57,3,2026-03-16 22:07:04.822715,Website
ORD024373,U02057,P091,23.04,2,2025-09-28 12:07:04.822715,Website
ORD042889,U04169,P050,24.43,3,2026-03-07 04:07:04.822715,Retail
ORD026066,U02772,P110,58.12,1,2026-04-14 23:07:04.822715,Retail
ORD015980,U02345,P081,65.82,4,2025-08-25 01:07:04.822715,Website
ORD049009,U00832,P026,20.96,1,2025-12-05 22:07:04.822715,Website
ORD028673,U01633,P085,49.18,1,2025-05-15 10:07:04.822715,Retail
ORD040228,U01467,P016,13.96,3,2025-09-12 05:07:04.822715,Retail
ORD002372,U03989,P148,23.07,2,2025-06-01 10:07:04.822715,App
ORD048089,U04927,P108,113.5,2,2026-01-24 10:07:04.822715,Website
ORD034348,U02422,P129,14.51,3,2025-10-22 07:07:04.822715,App
ORD008535,U03130,P034,8.62,2,2025-07-08 06:07:04.822715,Gym Kiosk
ORD017575,U04804,P051,17.71,1,2026-01-06 05:07:04.822715,Website
ORD036253,U01894,P072,50.9,1,2025-06-12 03:07:04.822715,App
ORD043421,U00431,P146,7.05,1,2026-01-16 06:07:04.822715,Marketplace
ORD001912,U02525,P010,16.33,3,2025-12-09 05:07:04.822715,App
ORD020724,U03408,P076,12.41,3,2025-08-13 03:07:04.822715,Gym Kiosk
ORD001669,U00225,P005,12.76,2,2025-06-26 04:07:04.822715,Gym Kiosk
ORD034303,U03756,P080,19.32,1,2026-04-05 23:07:04.822715,App
ORD036165,U01842,P035,19.43,2,2025-12-21 18:07:04.822715,Retail
ORD044067,U01460,P063,146.6,2,2025-09-19 04:07:04.822715,App
ORD000105,U02601,P094,10.48,3,2025-07-22 08:07:04.822715,Marketplace
ORD008075,U04669,P062,21.59,2,2025-09-06 07:07:04.822715,Marketplace
ORD029013,U01112,P122,23.31,3,2026-02-12 04:07:04.822715,Marketplace
ORD016525,U04997,P026,20.36,1,2025-06-14 07:07:04.822715,Marketplace
ORD005170,U03958,P125,50.51,3,2025-10-22 21:07:04.822715,Gym Kiosk
ORD034615,U03367,P047,10.03,1,2025-09-24 20:07:04.822715,Gym Kiosk
ORD035221,U01323,P033,19.53,3,2025-07-08 16:07:04.822715,App
ORD029137,U01665,P131,99.91,5,2025-11-13 13:07:04.822715,Retail
ORD018298,U03469,P081,99.96,1,2025-07-31 18:07:04.822715,Gym Kiosk
ORD042327,U02688,P039,33.22,2,2025-12-25 23:07:04.822715,Marketplace
ORD008250,U04693,P128,13.11,1,2026-01-30 10:07:04.822715,Website
ORD026014,U03532,P003,7.54,1,2025-12-23 04:07:04.822715,Website
ORD041142,U00595,P137,5.24,1,2025-05-14 07:07:04.822715,Website
ORD014788,U01186,P128,10.52,4,2025-10-12 18:07:04.822715,Website
ORD007134,U01709,P104,87.38,2,2025-06-14 12:07:04.822715,Website
ORD012698,U02040,P038,7.71,1,2026-02-02 21:07:04.822715,App
ORD048158,U00364,P041,6.39,1,2025-12-26 23:07:04.822715,App
ORD020911,U02205,P114,15.74,3,2025-10-31 00:07:04.822715,Website
ORD016703,U03369,P135,0.0,3,2025-08-24 07:07:04.822715,App
ORD022815,U02583,P061,40.36,2,2025-08-14 21:07:04.822715,Retail
ORD007841,U01842,P020,32.59,2,2025-10-10 04:07:04.822715,Website
ORD019182,U04444,P020,32.59,2,2026-03-07 23:07:04.822715,Marketplace
ORD027934,U02281,P075,57.13,2,2026-02-18 15:07:04.822715,App
ORD049380,U03244,P056,8.56,3,2025-09-28 09:07:04.822715,Retail
ORD027490,U01607,P068,18.58,1,2025-11-07 08:07:04.822715,Marketplace
ORD042326,U03782,P124,7.65,2,2025-05-18 06:07:04.822715,Marketplace
ORD018929,U01195,P075,44.08,3,2026-04-12 23:07:04.822715,Website
ORD029623,U00421,P136,25.58,1,2026-03-27 16:07:04.822715,Gym Kiosk
ORD018993,U03037,P088,14.31,1,2026-02-02 22:07:04.822715,Marketplace
ORD043557,U03719,P034,8.62,2,2026-04-09 23:07:04.822715,Website
ORD045743,U03436,P088,10.75,4,2025-12-31 17:07:04.822715,Website
